,SampleID,FFA.24.1.+Lipidomics,TAG44.0.FA16.0+Lipidomics,TAG44.1.FA14.0+Lipidomics,TAG44.2.FA14.0+Lipidomics,TAG45.0.FA15.0+Lipidomics,TAG46.0.FA12.0+Lipidomics,TAG46.0.FA16.0+Lipidomics,TAG46.1.FA16.0+Lipidomics,TAG46.1.FA18.1+Lipidomics,TAG46.2.FA18.2+Lipidomics,TAG47.0.FA14.0+Lipidomics,TAG47.0.FA16.0+Lipidomics,TAG47.0.FA17.0+Lipidomics,TAG47.1.FA15.0+Lipidomics,TAG47.1.FA16.0+Lipidomics,TAG47.1.FA18.1+Lipidomics,TAG47.2.FA15.0+Lipidomics,TAG47.2.FA18.2+Lipidomics,TAG48.0.FA14.0+Lipidomics,TAG48.0.FA18.0+Lipidomics,TAG48.1.FA14.1+Lipidomics,TAG48.1.FA16.0+Lipidomics,TAG48.1.FA18.1+Lipidomics,TAG48.2.FA16.0+Lipidomics,TAG48.2.FA18.2+Lipidomics,TAG48.3.FA16.0+Lipidomics,TAG48.4.FA16.1+Lipidomics,TAG48.4.FA18.1+Lipidomics,TAG48.4.FA18.2+Lipidomics,TAG49.0.FA15.0+Lipidomics,TAG49.0.FA16.0+Lipidomics,TAG49.0.FA17.0+Lipidomics,TAG49.0.FA18.0+Lipidomics,TAG49.1.FA14.0+Lipidomics,TAG49.1.FA16.0+Lipidomics,TAG49.1.FA17.0+Lipidomics,TAG49.1.FA18.1+Lipidomics,TAG49.2.FA16.0+Lipidomics,TAG49.2.FA16.1+Lipidomics,TAG49.2.FA17.0+Lipidomics,TAG49.2.FA18.2+Lipidomics,TAG50.0.FA16.0+Lipidomics,TAG50.0.FA18.0+Lipidomics,TAG50.1.FA18.1+Lipidomics,TAG50.2.FA16.1+Lipidomics,TAG50.3.FA18.1+Lipidomics,TAG50.4.FA18.2+Lipidomics,TAG51.0.FA16.0+Lipidomics,TAG51.0.FA17.0+Lipidomics,TAG51.0.FA18.0+Lipidomics,TAG51.1.FA15.0+Lipidomics,TAG51.1.FA16.0+Lipidomics,TAG51.1.FA17.0+Lipidomics,TAG51.1.FA18.1+Lipidomics,TAG51.2.FA17.0+Lipidomics,TAG51.4.FA18.2+Lipidomics,TAG52.0.FA16.0+Lipidomics,TAG52.0.FA18.0+Lipidomics,TAG52.1.FA16.1+Lipidomics,TAG52.1.FA18.0+Lipidomics,TAG52.1.FA18.1+Lipidomics,TAG52.2.FA18.1+Lipidomics,TAG52.2.FA20.2+Lipidomics,TAG52.3.FA18.1+Lipidomics,TAG52.3.FA18.2+Lipidomics,TAG52.3.FA20.0+Lipidomics,TAG52.4.FA18.2+Lipidomics,TAG52.4.FA20.0+Lipidomics,TAG52.7.FA16.0+Lipidomics,TAG52.7.FA18.1+Lipidomics,TAG52.8.FA16.1+Lipidomics,TAG52.8.FA18.2+Lipidomics,TAG53.1.FA17.0+Lipidomics,TAG53.1.FA18.0+Lipidomics,TAG53.2.FA16.0+Lipidomics,TAG53.2.FA17.0+Lipidomics,TAG53.2.FA18.1+Lipidomics,TAG53.3.FA18.2+Lipidomics,TAG53.4.FA18.2+Lipidomics,TAG54.1.FA18.1+Lipidomics,TAG54.1.FA20.0+Lipidomics,TAG54.2.FA18.1+Lipidomics,TAG54.2.FA20.1+Lipidomics,TAG54.3.FA18.2+Lipidomics,TAG54.3.FA20.2+Lipidomics,TAG54.4.FA18.2+Lipidomics,TAG54.4.FA22.1+Lipidomics,TAG56.3.FA20.1+Lipidomics,TAG56.5.FA22.4+Lipidomics,TAG56.7.FA16.0+Lipidomics,TAG56.8.FA16.0+Lipidomics,TAG56.8.FA18.1+Lipidomics,TAG56.8.FA22.6+Lipidomics,TAG58.10.FA18.2+Lipidomics,TAG58.8.FA18.1+Lipidomics,TAG58.8.FA22.6+Lipidomics,TAG58.9.FA18.1+Lipidomics,TAG58.9.FA18.2+Lipidomics,TAG58.9.FA22.6+Lipidomics,TAG60.12.FA22.6+Lipidomics
23,ZMBVNFM-E15,9.5321,0.2799,0.1736,0.0369,0.036,0.1226,1.4597,1.4019,1.554,0.5427,0.048,0.2294,0.0626,0.2195,0.1835,0.2662,0.0926,0.1046,1.0696,0.6683,0.1097,12.8606,11.1865,5.2516,4.233,0.5715,0.0849,0.1089,0.4613,0.1586,0.4236,0.1698,0.0995,0.1908,1.768,0.2684,1.7199,0.7729,0.4531,0.1029,0.6851,8.7116,2.6811,44.0893,19.7901,14.3439,5.1431,0.31,0.2092,0.1565,0.532,1.9193,1.7272,2.513,1.0396,0.9106,1.9969,2.7188,0.2782,20.9682,43.0021,356.1832,0.4008,182.6996,149.9818,0.3318,66.2098,0.2654,0.2688,0.1886,0.0592,0.0733,0.5968,0.4763,0.8973,3.7867,7.6497,3.0116,2.1071,4.1018,0.7116,42.2141,3.4232,19.1616,3.1638,53.8756,0.1959,1.7551,0.9071,1.6582,0.5307,0.2937,2.8367,0.1196,0.6602,1.8014,0.2821,0.2589,1.1412,0.0727
24,ZM7JY3G-E11,9.9822,0.1947,0.0931,0.0449,0.040898539,0.073,0.7779,0.7667,0.9609,0.4582,0.0328,0.2116,0.0491,0.1582,0.1048,0.1961,0.0679,0.1128,0.5818,0.3642,0.0754,6.6634,6.1069,3.6256,3.0864,0.4971,0.081,0.1109,0.5191,0.1236,0.2986,0.102,0.0852,0.1353,1.3279,0.1896,1.3185,0.6806,0.3122,0.0889,0.6548,5.2138,1.6331,25.951,11.6965,13.7195,6.9176,0.2059,0.1367,0.1297,0.4601,1.3944,1.195,1.9008,0.8795,1.4693,1.3663,1.8835,0.2083,14.482,30.8929,267.3947,0.2602,184.9351,155.7701,0.3707,93.1018,0.3314,0.2003,0.1283,0.0552,0.0716,0.5191,0.4311,0.7662,3.7183,7.3061,3.929,3.2353,3.6345,0.8435,38.2635,2.623,21.6738,2.815,73.5155,0.2954,1.9804,0.9455,1.685,0.6174,0.4409,3.2353,0.2354,0.7976,1.9542,0.4082,0.4105,1.5156,0.1048
25,ZM7JY3G-E12,7.2289,0.1702,0.0743,0.0362,0.020713687,0.0532,0.6134,0.6652,0.8047,0.3822,0.0413,0.172,0.0546,0.1413,0.1239,0.1941,0.0606,0.0973,0.5161,0.2968,0.0564,6.0695,5.5176,3.4289,2.977,0.4574,0.0968,0.1133,0.4831,0.1179,0.2776,0.095,0.0817,0.1225,1.2401,0.1491,1.1708,0.6253,0.3409,0.0734,0.6533,4.685,1.3951,24.3658,12.1051,13.6645,7.255,0.1954,0.1307,0.1174,0.4482,1.3002,1.1148,1.7121,0.9308,1.6429,1.2057,1.6222,0.1904,13.6434,30.4665,272.1123,0.2601,195.8218,168.0369,0.3835,104.4846,0.3633,0.1849,0.1307,0.0343,0.083,0.4886,0.3822,0.7138,3.6757,7.1201,4.0886,3.5192,3.2265,0.7533,35.9369,2.4806,21.932,2.9192,75.611,0.2707,1.8268,1.0465,2.098,0.8116,0.4276,4.2767,0.2638,0.8634,2.2241,0.4244,0.4574,1.8167,0.1679
26,ZM7JY3G-E13,20.4156,0.1219,0.0542,0.0347,0.055065248,0.053,0.5327,0.5418,0.7011,0.3618,0.0331,0.142,0.0419,0.1214,0.0888,0.1449,0.0662,0.0729,0.4708,0.2697,0.0494,5.4931,4.9792,3.0136,2.6811,0.4055,0.0729,0.0936,0.3983,0.0955,0.2726,0.0926,0.0537,0.1094,1.1464,0.1435,1.1018,0.6282,0.345,0.0686,0.6123,4.3884,1.3173,22.8881,11.8011,12.6068,6.5656,0.1588,0.1281,0.1204,0.3705,1.1627,1.0217,1.658,0.882,1.5087,1.1378,1.5903,0.1852,12.9825,28.7108,257.0698,0.2423,187.8448,158.1189,0.3575,99.4487,0.346,0.1579,0.1176,0.0413,0.0715,0.4741,0.335,0.6454,3.4704,6.6352,3.7656,3.2775,2.8888,0.6344,32.9798,2.3403,20.1796,2.6796,68.8945,0.2505,1.6095,0.9204,1.9718,0.7481,0.4487,4.137,0.2898,0.8431,2.0457,0.4285,0.4213,1.7242,0.1536
27,ZM7JY3G-E14,8.8827,0.117,0.0572,0.0281,0.011534938,0.0538,0.4268,0.5046,0.5896,0.2851,0.0271,0.149,0.0484,0.1147,0.085,0.138,0.053,0.0709,0.4036,0.2473,0.0446,4.6562,4.1879,2.6627,2.3148,0.3518,0.0758,0.0682,0.3632,0.0964,0.2599,0.0926,0.0644,0.1086,0.9299,0.1364,0.9722,0.5274,0.2812,0.0694,0.5309,3.8689,1.1688,19.9397,9.9702,10.7968,5.8365,0.1536,0.109,0.0777,0.3578,1.0518,0.9257,1.4131,0.7561,1.3338,1.0423,1.3815,0.1768,11.4839,25.3143,228.1482,0.2153,163.5068,138.5674,0.3053,88.0998,0.3075,0.1509,0.1052,0.0427,0.0625,0.4432,0.3182,0.6025,3.1288,5.9782,3.4375,2.8815,2.6875,0.5812,29.3112,2.1036,18.2141,2.3959,61.603,0.2123,1.471,0.8746,1.771,0.7485,0.4291,3.7054,0.2534,0.771,1.8925,0.4196,0.4066,1.6059,0.1349
28,ZM7JY3G-E15,9.9731,0.0881,0.0453,0.0251,0.052516947,0.0346,0.3534,0.4135,0.5169,0.285,0.0275,0.1186,0.0412,0.0931,0.091,0.138,0.0515,0.0721,0.3464,0.2051,0.0445,4.2481,3.9256,2.4635,2.1673,0.3176,0.07,0.0708,0.3468,0.0799,0.2138,0.0828,0.0531,0.0869,0.8987,0.1306,0.8695,0.4621,0.3349,0.0663,0.4959,3.4046,0.9988,18.502,9.6405,10.159,5.6217,0.1269,0.1013,0.0737,0.3106,0.9885,0.8654,1.3139,0.7121,1.29,0.9461,1.2517,0.1631,10.3122,23.7634,212.9322,0.1944,157.6855,133.9825,0.318,84.0808,0.2908,0.1429,0.1001,0.0338,0.0601,0.3888,0.2772,0.5721,2.9334,5.5439,3.1814,2.8766,2.3642,0.5527,27.0687,1.9457,17.0357,2.2233,58.8427,0.2245,1.3456,0.8567,1.7385,0.7027,0.3649,3.8626,0.2199,0.727,1.8901,0.3806,0.3921,1.5911,0.154
29,ZLZQMEV-E11,10.0634,0.7087,0.3978,0.1812,0.0531,0.2635,2.1491,3.1083,3.0989,1.6591,0.0698,0.3515,0.0864,0.2703,0.2645,0.3593,0.1453,0.2109,1.2763,0.8743,0.1677,15.3505,13.0545,8.861,7.3034,1.3888,0.226,0.2692,1.5201,0.1823,0.5614,0.1974,0.1187,0.2385,2.0632,0.3291,1.8752,1.0717,0.6119,0.1698,1.0561,8.9584,2.9214,40.2868,21.3161,19.6565,10.8747,0.3005,0.1948,0.1854,0.4723,2.1319,1.7466,2.4871,1.3742,1.6336,2.0877,2.8235,0.3249,20.0429,37.7534,296.8299,0.4114,200.3716,173.2108,0.4098,106.5728,0.4254,0.2947,0.201,0.0557,0.0953,0.5629,0.4437,0.7598,3.2989,6.5015,3.5348,3.2234,4.1331,0.7738,40.5222,2.4761,21.3515,2.6339,63.1428,0.2119,1.2753,0.9196,1.4701,0.5822,0.3307,2.8261,0.1989,0.5838,1.4065,0.3223,0.3359,1.1035,0.0953
30,ZLZQMEV-E12,7.7302,0.6361,0.3419,0.1607,0.0502,0.2554,2.0373,2.9739,3.0343,1.5849,0.0747,0.3449,0.0906,0.2968,0.2528,0.3531,0.1556,0.2027,1.2006,0.8439,0.1576,15.4272,13.111,8.9078,7.4396,1.4028,0.2451,0.2477,1.392,0.1776,0.5276,0.1924,0.1162,0.2318,2.0875,0.3152,1.8797,1.2021,0.6402,0.1735,1.0783,8.8285,2.8516,41.9404,23.3192,20.9093,11.3965,0.3199,0.2298,0.1827,0.5205,2.1852,1.8413,2.4944,1.4718,1.7431,2.0936,2.8086,0.3403,20.4564,40.1456,321.2507,0.4166,220.4089,191.3883,0.4447,119.6628,0.4278,0.3316,0.2032,0.0747,0.131,0.6141,0.4846,0.8634,3.6346,7.068,3.9094,3.4401,4.0987,0.7579,41.9798,2.5936,22.8279,2.8424,67.8798,0.2533,1.3362,1.0107,1.741,0.717,0.3674,3.1781,0.2282,0.6274,1.5368,0.3772,0.3444,1.2554,0.0906
31,ZLZQMEV-E13,7.1298,0.606,0.3783,0.1389,0.0405,0.2244,1.8013,2.7395,2.7656,1.4875,0.0739,0.2911,0.0817,0.2561,0.2705,0.3305,0.1355,0.1866,1.1087,0.7204,0.1589,14.3851,12.0778,8.2468,6.9604,1.292,0.2416,0.2461,1.3947,0.1755,0.4716,0.1933,0.1128,0.2377,1.963,0.3388,1.7958,1.0804,0.5671,0.1605,1.0665,8.0413,2.4673,38.2363,21.9449,20.048,11.374,0.2922,0.2061,0.1761,0.4882,1.9857,1.578,2.2363,1.3364,1.6686,1.7636,2.4357,0.2783,18.1522,35.5968,294.8802,0.3933,205.4084,177.6174,0.401,112.85,0.431,0.3055,0.1844,0.065,0.0978,0.5632,0.4471,0.7049,3.3344,6.35,3.5371,3.2816,3.7899,0.6688,37.7587,2.3329,20.8195,2.6001,64.0061,0.2266,1.2092,0.9204,1.6808,0.6138,0.3438,3.2744,0.1872,0.5988,1.5436,0.3444,0.3599,1.2698,0.0916
32,ZLZQMEV-E14,6.7665,0.4606,0.3071,0.1239,0.034,0.2139,1.5655,2.2947,2.3384,1.2304,0.0531,0.2571,0.0765,0.2295,0.2196,0.2634,0.1181,0.1691,0.9878,0.5996,0.1202,12.3036,10.3311,7.2833,6.1284,1.1356,0.1827,0.2202,1.1606,0.1468,0.4252,0.1348,0.088,0.1993,1.6743,0.3008,1.5406,1.005,0.4903,0.1442,0.8744,7.0194,2.1906,34.4825,19.7181,17.3734,9.5114,0.2602,0.1801,0.1426,0.4242,1.716,1.4505,2.0064,1.1757,1.4703,1.6233,2.1792,0.2358,16.1566,32.1862,262.5934,0.3492,187.1446,162.1704,0.3737,103.194,0.3779,0.2441,0.1551,0.0614,0.0942,0.4726,0.3633,0.6381,3.0202,5.6574,3.3648,3.0379,3.1462,0.6017,31.9072,2.0766,18.3264,2.352,54.6976,0.1947,1.0159,0.814,1.5421,0.573,0.3019,3.0207,0.1723,0.5439,1.3308,0.2935,0.3066,1.1502,0.0911
33,ZLZQMEV-E15,7.9886,0.3853,0.2729,0.1017,0.0283,0.1389,1.2513,1.8928,1.9085,1.0303,0.0616,0.2093,0.0743,0.1883,0.1814,0.2484,0.1159,0.1291,0.8347,0.5296,0.1144,10.7953,8.7699,6.4404,5.1646,1.0088,0.176,0.176,1.0053,0.109,0.3447,0.1428,0.0821,0.1658,1.4968,0.2606,1.3555,0.8699,0.4934,0.1413,0.7975,5.9402,1.7427,29.9413,18.0273,15.532,8.9132,0.2044,0.1442,0.1081,0.3589,1.5144,1.2508,1.7921,1.1222,1.4039,1.3462,1.7818,0.2445,14.0959,28.5492,239.1737,0.333,173.4339,149.7727,0.3198,95.0281,0.3496,0.2083,0.1482,0.0533,0.0846,0.423,0.3521,0.6215,2.8092,5.0756,2.9314,2.8297,2.7652,0.5579,29.1976,1.8987,16.6973,2.2195,51.3235,0.2039,0.998,0.798,1.4479,0.5912,0.2841,2.974,0.1653,0.534,1.3481,0.2846,0.2875,1.1383,0.0968
34,ZLZNCLZ-E11,47.4257,0.1962,0.1036,0.0482,0.0333,0.0865,1.1318,0.9755,1.083,0.5144,0.0532,0.2816,0.0637,0.2566,0.1979,0.3215,0.1125,0.1624,0.8829,0.5116,0.0937,11.1046,9.5854,5.4622,4.5676,0.7538,0.1275,0.1269,0.4922,0.179,0.4822,0.1602,0.1075,0.1713,2.2403,0.266,2.2536,1.0985,0.6008,0.1086,1.0525,8.0623,2.4365,44.0248,22.3078,18.3698,8.4968,0.301,0.2117,0.1818,0.6319,2.1306,1.813,2.9453,1.4167,2.0297,1.9111,2.5768,0.2993,21.0208,49.0469,432.7549,0.439,274.196,229.1428,0.5282,124.7614,0.4927,0.2838,0.1995,0.0765,0.1114,0.6651,0.4961,1.0182,4.7921,9.4656,4.5859,3.8067,3.7218,0.7931,44.195,3.4885,23.4014,3.9757,82.3014,0.3004,1.8429,1.4777,1.905,0.5897,0.3957,3.0734,0.1474,0.6884,1.4688,0.2904,0.2877,1.1329,0.0474
35,ZLZNCLZ-E12,7.8037,0.2402,0.1194,0.0403,0.0531,0.082,1.2645,1.0774,1.1896,0.5406,0.0649,0.3155,0.0635,0.216,0.1843,0.3075,0.1156,0.1445,0.8319,0.506,0.0952,11.6102,10.0942,5.7663,5.0357,0.8177,0.1445,0.1544,0.5605,0.208,0.5448,0.1881,0.1199,0.1786,2.3532,0.2762,2.3693,1.1778,0.6543,0.1402,1.1371,8.1564,2.3916,44.0422,23.9074,20.4105,9.1291,0.2814,0.2028,0.1587,0.5984,2.1594,1.8084,2.9374,1.4028,2.2859,1.7601,2.5811,0.2658,21.369,50.5883,438.4801,0.4401,290.1144,241.8581,0.6183,143.9615,0.5297,0.2871,0.2227,0.0725,0.1222,0.6344,0.4989,1.0717,4.8462,9.4508,4.7718,4.1602,3.6277,0.8433,43.5481,3.4187,24.7815,4.0029,87.9399,0.3155,1.688,1.598,2.1343,0.6543,0.362,3.2505,0.1725,0.6524,1.5554,0.3032,0.3473,1.2185,0.0493
36,ZLZNCLZ-E13,8.2109,0.1636,0.0908,0.0346,0.0305,0.0676,0.923,0.9486,1.0076,0.4371,0.0415,0.2474,0.0574,0.2177,0.1689,0.2731,0.1005,0.1278,0.8103,0.468,0.0794,10.1785,8.7427,5.2319,4.4143,0.759,0.1221,0.1131,0.4831,0.1681,0.4562,0.1489,0.0973,0.1831,2.0157,0.2332,2.049,1.0951,0.5518,0.1034,1.0813,7.6053,2.15,42.0521,22.0687,17.4037,8.2088,0.2324,0.208,0.1538,0.6121,2.0751,1.6486,2.7165,1.3218,2.1044,1.6242,2.2257,0.2539,19.1833,46.3679,411.1378,0.4082,270.0052,228.8451,0.5172,129.2645,0.4721,0.2474,0.1705,0.0566,0.0997,0.5763,0.4131,0.9962,4.5616,8.8811,4.3708,3.6513,3.3432,0.7712,40.3062,3.2223,22.5558,3.7233,79.1865,0.2889,1.671,1.4887,1.9628,0.6096,0.3325,2.9277,0.1632,0.5958,1.3308,0.2666,0.2788,1.0003,0.0578
37,ZLZNCLZ-E14,8.5628,0.154,0.0726,0.026,0.0373,0.0613,0.9492,0.9034,0.9714,0.4133,0.0441,0.2253,0.0495,0.1901,0.172,0.2711,0.0927,0.1213,0.707,0.407,0.0831,9.8097,8.5542,5.0588,4.1735,0.7091,0.1221,0.1162,0.4641,0.1586,0.3785,0.1141,0.0797,0.1632,2.0074,0.2211,1.9856,0.9722,0.5824,0.0982,1.0218,7.2047,1.9659,39.6004,21.2588,16.9489,8.1283,0.2266,0.1867,0.1301,0.5405,1.8341,1.5962,2.5227,1.2676,1.9801,1.5186,2.1258,0.2333,18.4042,43.8691,396.4049,0.3898,260.278,220.3152,0.4888,126.4166,0.4406,0.2371,0.1859,0.0529,0.0848,0.595,0.4423,0.9353,4.3698,8.5538,4.3212,3.6288,3.205,0.7276,38.2186,2.996,21.6654,3.5403,77.6768,0.2983,1.5324,1.4414,2.0049,0.5723,0.3466,3.1727,0.1553,0.6315,1.3625,0.2908,0.3248,1.0062,0.0529
38,ZLZNCLZ-E15,8.7918,0.1531,0.0754,0.032,0.0216,0.0509,0.82,0.7774,0.8891,0.3958,0.0395,0.2056,0.0552,0.2001,0.1511,0.2589,0.0983,0.1227,0.6914,0.4033,0.0821,9.9092,8.5406,5.1969,4.3378,0.7494,0.1235,0.1137,0.4814,0.1531,0.4159,0.1137,0.0904,0.1582,2.0414,0.2257,1.9854,1.0769,0.5967,0.1069,1.026,7.219,1.9637,41.7776,22.5559,17.578,8.3228,0.2439,0.1847,0.1354,0.5355,1.9554,1.6133,2.6436,1.3271,2.1259,1.5489,2.1815,0.2451,19.0579,46.4133,414.7423,0.4009,275.1044,232.5884,0.5422,134.0182,0.4921,0.2388,0.1965,0.0631,0.0943,0.5635,0.4006,0.9621,4.4806,8.6878,4.5458,3.8405,3.1863,0.6764,39.1999,3.114,22.5358,3.6969,80.3054,0.3102,1.6085,1.4637,2.1251,0.6235,0.3275,2.9266,0.1543,0.6507,1.3066,0.2672,0.3066,1.0773,0.0552
39,ZYHHR4Z-E11,51.3615,0.1782,0.0578,0.0949,0.0319,0.0702,0.6975,0.6122,0.626,0.2593,0.0558,0.2421,0.0585,0.1211,0.1417,0.1458,0.0647,0.0795,0.4533,0.3832,0.0722,4.6819,4.0277,2.3925,2.0383,0.4348,0.0489,0.0564,0.2435,0.1238,0.4485,0.1623,0.0997,0.1183,1.3786,0.1768,1.2465,0.6893,0.2518,0.0722,0.6969,5.2508,1.8656,22.1107,6.9025,4.7858,2.2061,0.2483,0.2084,0.1961,0.3171,1.499,1.4522,1.7961,1.0154,0.657,1.2004,1.7659,0.1562,10.558,18.5735,133.3071,0.1513,77.4068,71.594,0.1892,35.3887,0.1568,0.271,0.1548,0.0442,0.0819,0.4953,0.4004,0.5132,2.4737,4.4686,2.2061,1.6331,2.3327,0.4327,18.7709,0.8014,9.3122,0.9039,23.3015,0.1011,0.4354,0.626,1.0587,0.3398,0.4038,1.1543,0.139,0.4286,0.7292,0.2662,0.2071,0.5827,0.066
40,ZYHHR4Z-E12,41.3689,0.2929,0.0968,0.0416,0.0374,0.1062,1.0421,0.7828,0.7186,0.3462,0.0469,0.3077,0.0756,0.1264,0.1324,0.1615,0.0701,0.0864,0.6208,0.5146,0.1161,5.8095,4.7535,2.8837,2.4585,0.5215,0.0662,0.0657,0.2479,0.1506,0.5685,0.2272,0.1373,0.1427,1.6565,0.2114,1.4969,0.7966,0.3047,0.0938,0.8248,6.9735,2.5602,27.1943,8.427,5.4119,2.7148,0.3225,0.2692,0.245,0.3699,1.8278,1.6999,2.1977,1.1631,0.8253,1.6584,2.4323,0.1887,13.2033,22.1083,154.9402,0.1709,91.0844,85.3362,0.2252,44.1757,0.1896,0.3507,0.1669,0.0629,0.1008,0.5675,0.5265,0.6109,2.745,5.0365,2.5761,1.9646,2.9089,0.5339,22.1631,0.9112,11.0475,1.0312,26.9424,0.0795,0.5181,0.7912,1.3829,0.4153,0.4381,1.7375,0.1457,0.4875,0.9556,0.2845,0.2499,0.766,0.0845
41,ZYHHR4Z-E13,34.3999,0.1371,0.0383,0.0373,0.005918113,0.0589,0.6413,0.5117,0.4744,0.2072,0.0393,0.1951,0.0539,0.1044,0.1134,0.1361,0.0464,0.0802,0.3943,0.3141,0.0781,4.2729,3.5056,2.1917,1.7823,0.3902,0.0514,0.0483,0.1835,0.1281,0.3822,0.1588,0.0958,0.1049,1.2322,0.1679,1.1314,0.5838,0.2476,0.0686,0.6524,4.8205,1.6426,21.0253,6.8609,4.1812,1.9587,0.2622,0.2047,0.1462,0.2899,1.326,1.3104,1.6209,0.9035,0.6554,1.1677,1.6285,0.1341,9.7377,17.135,125.9426,0.1397,73.8804,68.5074,0.1734,35.7962,0.1593,0.2486,0.1386,0.0504,0.0797,0.4578,0.3675,0.4543,2.1831,3.9946,2.0843,1.6729,2.1125,0.4452,16.9515,0.6912,8.6245,0.8425,21.8375,0.0802,0.4079,0.6801,1.1026,0.3252,0.3645,1.4051,0.1392,0.4205,0.8052,0.2249,0.1921,0.6433,0.0862
42,ZYHHR4Z-E14,11.3445,0.1705,0.0585,0.016259028,0.0295,0.0597,0.6391,0.5093,0.4969,0.2275,0.0465,0.2403,0.0608,0.105,0.1236,0.1388,0.0496,0.0663,0.4356,0.3496,0.0748,4.5971,3.5591,2.2022,1.8468,0.3756,0.0465,0.0577,0.1717,0.1275,0.3953,0.1721,0.0977,0.0888,1.3449,0.1605,1.1887,0.6333,0.2457,0.0678,0.6151,5.0897,1.791,21.8597,6.9981,4.0676,2.0561,0.243,0.1965,0.1388,0.3434,1.4507,1.2286,1.7135,0.8306,0.6678,1.1651,1.6956,0.1519,10.0127,17.8196,128.0902,0.1597,75.3923,70.6634,0.1504,36.3369,0.1465,0.2523,0.1527,0.0484,0.0775,0.4395,0.3752,0.4349,2.1518,4.1025,2.115,1.6437,2.1228,0.4256,16.8976,0.7624,8.8689,0.8279,21.402,0.0744,0.4046,0.6492,1.186,0.3833,0.3542,1.3282,0.1326,0.3934,0.7523,0.2108,0.2302,0.6116,0.0779
43,ZYHHR4Z-E15,10.7141,0.1254,0.0331,0.0237,0.013599522,0.0519,0.5472,0.4314,0.4645,0.2215,0.0322,0.2146,0.0478,0.1029,0.1052,0.1176,0.0493,0.0648,0.3768,0.3161,0.0731,4.2772,3.3798,2.1811,1.9187,0.3818,0.0464,0.0505,0.1838,0.1236,0.3533,0.1498,0.0882,0.1057,1.2337,0.1539,1.1684,0.6308,0.2578,0.0685,0.5982,4.6447,1.6559,20.7724,6.7431,4.1945,2.1774,0.2421,0.1778,0.1346,0.3106,1.3449,1.2295,1.6876,0.8891,0.714,1.0595,1.5282,0.1218,9.5592,17.1389,123.6537,0.1236,75.5649,71.4853,0.187,38.0253,0.1668,0.2081,0.1314,0.0377,0.0781,0.4218,0.3225,0.4438,2.1057,4.0442,2.1172,1.6835,2.0028,0.4186,16.09,0.7384,8.5134,0.8312,21.7602,0.0717,0.3639,0.7085,1.1514,0.329,0.3533,1.4083,0.142,0.4195,0.7558,0.2169,0.2182,0.6382,0.0859
44,ZY7IW45-E11,10.9082,9.0671,3.4095,0.8853,0.9839,2.0233,27.5505,18.4294,15.3712,5.7701,1.2691,5.2827,1.0855,2.4522,2.5177,2.6458,0.8988,1.0134,11.1364,9.3603,1.5163,93.6086,67.0616,37.8206,24.196,5.5034,0.7071,0.6025,2.1109,1.7901,6.6289,2.5748,1.733,1.8281,14.3032,2.7214,12.0102,5.2146,3.1468,0.9228,4.2648,59.7836,25.4111,180.5587,91.805,41.1751,14.5494,2.7579,2.0318,2.0934,2.3481,12.6152,10.0494,14.1821,5.6505,2.3221,12.7608,17.9294,1.5719,83.0613,127.702,684.3976,1.3287,319.8398,258.908,0.6201,110.6743,0.4424,2.8355,1.106,0.5034,0.3964,2.5873,2.7239,2.8896,9.9418,20.1599,7.0172,4.2202,13.463,2.6033,86.8606,5.8867,32.5869,4.9939,70.2644,0.2517,2.1484,3.6187,2.6824,0.8843,0.7927,3.1513,0.1907,0.8147,1.4688,0.4004,0.2943,0.9283,0.0936
45,ZY7IW45-E12,9.4285,4.6843,2.0256,0.4612,0.5766,1.0251,18.8357,15.1579,10.3269,3.5996,0.8544,3.6958,0.7534,1.9474,2.2553,2.0418,0.6457,0.6794,8.1589,6.4634,1.3047,88.3225,57.875,34.9634,19.8236,4.7901,0.6812,0.4323,1.5374,1.259,4.9115,1.9174,1.1105,1.4863,12.4728,2.5811,10.1418,4.6999,3.2659,0.8478,3.504,48.8611,18.6734,166.2353,96.6515,38.4993,13.3572,2.1482,1.5482,1.4027,1.8242,11.6617,9.1996,12.5906,5.4839,2.0629,10.1345,13.4095,1.4857,72.7779,116.8562,707.0023,1.3179,322.9839,254.3021,0.5886,106.0759,0.4275,2.1049,0.962,0.5044,0.3151,2.4416,2.1446,2.6845,9.8002,19.4141,6.4724,3.9983,10.3714,2.0448,74.8192,5.4448,27.2874,5.125,61.5485,0.2351,1.862,4.0271,2.8234,0.8045,0.6241,4.6596,0.1467,0.7413,2.2685,0.3583,0.273,1.2392,0.1112
